mid,use_coupon_percentage
3759,0.00026
3760,0.00026
3762,0.00413
3766,0.00284
3768,0.00077
3770,0.02608
3771,0.00026
3773,0.00181
3777,0.00155
3779,0.00077
3780,0.00026
3784,0.00026
3785,0.00155
3786,0.10640
3787,0.00026
3790,0.00026
3792,0.00026
8824,0.00026
3795,0.00077
3798,0.00052
3801,0.00052
3802,0.00026
3803,0.00026
3807,0.02608
3808,0.00155
3809,0.00077
3810,0.00310
3811,0.00103
3813,0.00155
3814,0.00026
3815,0.00026
8828,0.00155
3367,0.00103
3820,0.00026
3823,0.00077
3824,0.00026
3826,0.00103
3827,0.00052
638,0.00129
3833,0.00026
3835,0.00026
3839,0.00026
3840,0.00232
3845,0.00052
3847,0.00981
3848,0.00052
3854,0.00052
3855,0.00077
3857,0.00103
3859,0.00026
3861,0.00026
3868,0.00052
3871,0.00749
3873,0.00026
3876,0.00129
3877,0.00336
129,0.05837
3882,0.00129
3883,0.00026
3886,0.00077
3888,0.00129
8840,0.00129
3890,0.00052
3895,0.00026
3897,0.00155
3898,0.00671
3899,0.00284
8842,0.00026
3902,0.00052
3903,0.00026
2016,0.00052
651,0.00052
3915,0.00026
3916,0.00258
3917,0.00232
3921,0.00052
3923,0.00026
3924,0.00026
8314,0.00258
3927,0.00052
3928,0.00155
3934,0.00026
3935,0.00026
3936,0.00026
3937,0.00026
3939,0.04236
3941,0.00155
3946,0.00026
3949,0.00052
3951,0.00207
3952,0.00336
3954,0.00026
3958,0.01627
3966,0.00052
3969,0.00052
3970,0.00026
3971,0.00207
3977,0.00026
3980,0.00129
3981,0.00026
3982,0.00052
3983,0.00026
8856,0.00052
3987,0.00310
3988,0.00026
3993,0.00026
3996,0.00026
3997,0.00284
3998,0.00052
4002,0.00077
4003,0.00077
4004,0.00052
4009,0.00026
4011,0.00077
4013,0.00026
4014,0.00052
4015,0.00103
4018,0.00258
4024,0.00026
4028,0.00026
4030,0.00232
4033,0.00026
4034,0.00026
4036,0.00052
4037,0.00052
4043,0.04468
4044,0.00077
4045,0.00026
4046,0.00077
4048,0.00852
4053,0.00103
4056,0.00052
4057,0.00026
4058,0.00026
4059,0.00026
4062,0.00026
4069,0.00077
4070,0.02402
4074,0.00103
4075,0.00077
4077,0.00052
4080,0.00026
4083,0.06482
4084,0.00232
4086,0.00026
4099,0.00077
4100,0.00103
4102,0.00129
4103,0.00026
4106,0.00026
4111,0.00026
4112,0.00026
4113,0.00129
4116,0.00232
4117,0.00077
4120,0.00052
4123,0.00103
4124,0.00052
4126,0.00026
4128,0.00052
4130,0.00439
4132,0.00077
4133,0.00103
4134,0.00026
4137,0.00077
4138,0.00026
4139,0.00077
4142,0.26369
4144,0.00026
4146,0.00052
4149,0.00052
4155,0.00103
4157,0.00026
4160,0.00052
4163,0.00026
4164,0.00077
4165,0.00026
4166,0.00026
4167,0.00026
4171,0.00207
4173,0.00904
4178,0.00026
4180,0.00052
4184,0.00077
4190,0.00077
4192,0.00026
4194,0.00026
4195,0.08781
4196,0.00026
4202,0.00181
4206,0.00207
4208,0.00155
4209,0.00026
4211,0.00077
4213,0.00026
4220,0.00284
4226,0.00103
4227,0.00026
4232,0.00026
4233,0.00026
4234,0.00181
4237,0.00026
4239,0.00103
4240,0.00077
4241,0.00052
4242,0.01240
4248,0.00052
4252,0.00052
4257,0.00052
4260,0.00181
4263,0.00026
4265,0.00310
4266,0.00026
4267,0.00026
4268,0.00052
4270,0.00052
4271,0.00077
4272,0.00207
4273,0.00026
4274,0.00052
4275,0.00284
4277,0.00026
4279,0.00077
4281,0.00026
4282,0.00026
4283,0.00077
4287,0.00026
4291,0.00594
4292,0.00077
4294,0.00026
4297,0.00052
4299,0.00052
4300,0.00026
4302,0.00026
4303,0.00052
4305,0.00026
4306,0.00077
4308,0.00517
4309,0.00026
4312,0.00052
4320,0.00026
4322,0.00052
4327,0.00103
4328,0.00052
4331,0.00077
4334,0.00026
4335,0.00077
4342,0.00181
4345,0.00077
4348,0.00077
4351,0.00026
4356,0.02169
4361,0.00129
4364,0.00077
4367,0.00284
4369,0.00026
4372,0.00026
4374,0.00026
4377,0.00646
4381,0.00026
4382,0.00077
4383,0.00103
4386,0.00026
4387,0.00026
4389,0.00052
4393,0.00026
4395,0.00129
4405,0.00697
4407,0.00052
4410,0.00026
4414,0.00026
4417,0.00026
4418,0.00026
4422,0.00026
4426,0.00052
4427,0.00387
4428,0.00026
4429,0.00026
4430,0.00026
4431,0.00103
4433,0.02402
4434,0.00129
4438,0.00052
4440,0.00026
4441,0.00439
4442,0.00052
4447,0.00155
4448,0.00052
4450,0.00077
4451,0.00077
4452,0.00026
4455,0.00052
4457,0.00026
4461,0.00026
4462,0.00258
4464,0.00026
4466,0.00026
4467,0.00077
4468,0.00052
4471,0.00077
4472,0.00181
4477,0.00052
4478,0.00026
4484,0.00310
4485,0.00077
4487,0.00026
4498,0.00077
4502,0.00077
4504,0.00026
4508,0.00077
4511,0.00129
4512,0.00026
4515,0.01085
4517,0.00026
4519,0.00026
4523,0.00052
4528,0.00052
4529,0.00026
4530,0.00052
4531,0.00077
4533,0.00129
4536,0.00155
4538,0.00026
4540,0.00052
4542,0.00103
4543,0.00284
4545,0.00129
4546,0.00052
4551,0.00026
4554,0.00077
4557,0.00026
4564,0.00026
4567,0.00026
4568,0.00026
4569,0.00155
4570,0.00336
4573,0.00026
4575,0.00232
4576,0.00362
4577,0.00284
4579,0.03616
4580,0.00026
4581,0.00052
4582,0.01679
4583,0.00129
4584,0.00517
4586,0.00077
4595,0.00129
4597,0.00904
4599,0.00207
4600,0.00026
4601,0.00052
4606,0.00077
4609,0.00077
4610,0.00026
4613,0.00026
4614,0.00026
4615,0.00077
4617,0.00181
4619,0.00207
4621,0.00052
4627,0.00077
4628,0.00026
4629,0.00077
4631,0.00026
4632,0.00026
4636,0.00258
4638,0.00103
4640,0.00155
4643,0.00077
4644,0.00077
4645,0.00103
4646,0.00129
4647,0.00129
4649,0.00103
4651,0.00052
4653,0.00026
4654,0.00077
4655,0.00026
4660,0.00594
4661,0.00517
4663,0.01317
4664,0.00026
4669,0.00077
4672,0.00052
4673,0.00103
4674,0.00129
4675,0.00155
4676,0.00310
4677,0.00155
4679,0.00026
4682,0.00052
4687,0.00129
4691,0.00103
4694,0.00103
4696,0.00026
4697,0.00026
4700,0.00258
4701,0.00026
4702,0.00026
4703,0.00026
4704,0.00026
4710,0.00052
4714,0.00155
4720,0.01756
4725,0.00026
4726,0.00026
4728,0.00258
4730,0.00052
4732,0.00026
4734,0.00103
4736,0.00026
4746,0.00155
4747,0.00026
4748,0.00310
4749,0.00077
4753,0.00129
4754,0.00026
4759,0.00284
4761,0.00077
4765,0.00026
4768,0.00103
4769,0.00103
4771,0.00052
4775,0.00026
4776,0.00026
4780,0.00155
4782,0.00052
4784,0.00026
4785,0.00026
4786,0.00052
4787,0.00026
4789,0.00103
4790,0.00026
4792,0.00026
4793,0.00052
4796,0.00026
4799,0.00129
4801,0.00026
4805,0.00052
4807,0.00103
4808,0.01963
4812,0.00026
4814,0.00129
4816,0.00052
4820,0.00026
4823,0.00026
4826,0.00026
4827,0.00077
4828,0.00052
4832,0.00620
4833,0.02324
4840,0.00103
4841,0.00026
4845,0.00077
4846,0.00026
4847,0.00026
4852,0.00129
4855,0.00103
4856,0.00026
4857,0.00077
4860,0.02066
4861,0.00207
4865,0.00155
4866,0.00052
4867,0.00026
4869,0.00026
4872,0.00232
4874,0.00052
4877,0.00026
4883,0.03306
4885,0.01911
4888,0.00026
4891,0.00026
4894,0.00103
4895,0.00052
4899,0.00026
4901,0.00103
4903,0.00077
4904,0.00026
4906,0.01550
4907,0.00129
4908,0.00026
4909,0.00129
4912,0.00103
4919,0.00052
4920,0.00026
4923,0.00026
4924,0.00284
4926,0.00362
4929,0.00026
4930,0.00155
4931,0.00052
4932,0.00026
4934,0.00026
4935,0.00026
4937,0.00026
4938,0.00026
4939,0.00026
4941,0.00026
4942,0.00232
4944,0.00052
4945,0.00052
4946,0.00026
4947,0.00026
4949,0.00026
4951,0.00103
4953,0.00207
4958,0.00181
4960,0.00103
4964,0.00026
4965,0.00129
4967,0.00103
4968,0.00026
4970,0.00129
4971,0.00052
4973,0.00026
4974,0.00052
4975,0.00258
4976,0.00129
4978,0.00026
4981,0.00026
4983,0.00052
4984,0.00052
4986,0.00077
4989,0.00077
4992,0.00052
4994,0.00026
5001,0.00077
5003,0.00155
5004,0.00026
5006,0.01524
5009,0.00077
5010,0.01420
5013,0.00077
5015,0.00052
5018,0.00387
5022,0.00052
5025,0.00052
5027,0.00181
5028,0.00052
5029,0.00103
5030,0.00052
5031,0.00026
5032,0.00336
5033,0.00026
5036,0.00568
5038,0.00052
5039,0.00103
5040,0.00052
5041,0.00439
5042,0.00362
5043,0.00026
5044,0.00026
5045,0.00620
841,0.00052
5049,0.00026
5050,0.00026
5053,0.00103
5056,0.00026
5057,0.00026
5061,0.00026
5070,0.00129
5074,0.00103
5077,0.00026
5078,0.00077
5083,0.00026
5084,0.01240
5089,0.00387
5091,0.00232
5095,0.00026
5096,0.00026
5097,0.00129
5098,0.00052
5099,0.00026
5101,0.00026
5105,0.00026
5106,0.00775
5108,0.00026
5109,0.00026
5111,0.00258
5113,0.00052
5114,0.00026
5116,0.00155
5120,0.00103
5121,0.00026
5122,0.00052
5123,0.00155
5124,0.00077
5127,0.00232
5132,0.00413
5135,0.00646
5136,0.00129
5138,0.01601
5140,0.00284
5142,0.00026
5143,0.00155
5147,0.00026
5150,0.00026
5152,0.02195
5155,0.00181
5158,0.00077
5163,0.00077
5172,0.00052
5178,0.00026
5179,0.00052
5182,0.00026
5188,0.00026
5189,0.00026
5192,0.00129
5197,0.00026
5199,0.00465
5202,0.00026
5204,0.00129
5206,0.00155
5207,0.00052
5210,0.00052
5211,0.00052
5212,0.00026
5213,0.00052
5217,0.00026
5219,0.00026
5221,0.00026
5223,0.00103
5225,0.00284
5231,0.00026
5232,0.00026
5233,0.00362
5236,0.00181
5237,0.00052
5243,0.00026
5256,0.03538
5257,0.00052
5259,0.00077
5261,0.00077
5265,0.00129
5266,0.00026
5270,0.00155
5274,0.00181
5276,0.00026
5277,0.00026
5281,0.00103
5288,0.00052
5289,0.00103
5294,0.00413
5297,0.00077
5300,0.00026
5301,0.00181
5310,0.00258
5312,0.00052
5322,0.00026
5327,0.00077
5329,0.00077
5330,0.00026
5331,0.00026
5332,0.00129
5334,0.00052
5337,0.00052
5338,0.00103
5341,1.00000
5344,0.00026
5345,0.00026
5348,0.00026
5349,0.00026
5350,0.00052
5351,0.00052
5353,0.00026
5356,0.00310
5358,0.00026
5360,0.00026
5362,0.00723
5363,0.00077
5367,0.00026
5369,0.00052
5370,0.00026
5371,0.00052
5374,0.00129
5376,0.00026
5377,0.00103
5381,0.00052
5383,0.00052
5385,0.00052
5387,0.00026
5393,0.00077
5396,0.00052
5398,0.00026
5401,0.00052
5403,0.00077
5405,0.00052
5406,0.00052
901,0.00026
5408,0.00129
5413,0.00362
5414,0.00077
5415,0.00026
5416,0.00026
5418,0.00026
5420,0.00026
5421,0.00052
5423,0.00026
5428,0.00026
5429,0.00181
5433,0.00026
5442,0.00026
5443,0.00026
5455,0.00026
5463,0.00026
5464,0.00052
5467,0.00052
5472,0.00155
5473,0.00026
5474,0.00103
5477,0.00129
5478,0.00026
5479,0.00052
5480,0.00052
5481,0.00103
5483,0.00077
5490,0.00103
5500,0.00026
5501,0.00026
5505,0.00026
5506,0.00026
5507,0.01059
5509,0.00103
5512,0.00103
5513,0.00052
5516,0.00181
5518,0.00026
5520,0.00026
5524,0.00103
5527,0.00284
5530,0.00052
5535,0.00181
5536,0.00026
5538,0.00052
5540,0.00052
5542,0.00026
5543,0.00026
5545,0.00052
5549,0.00026
5550,0.00077
5551,0.00052
5552,0.00026
5556,0.00258
5557,0.00362
5558,0.00026
5559,0.00129
5562,0.00052
5572,0.00026
5574,0.00077
5576,0.00026
5579,0.00026
5581,0.00026
5582,0.00103
5585,0.00077
5586,0.00155
5590,0.00077
5591,0.08574
5595,0.00077
5596,0.00878
5598,0.00077
5599,0.00052
5601,0.00077
5602,0.00026
5604,0.00026
5608,0.00181
5609,0.00026
5614,0.00310
5618,0.00052
5619,0.00052
5627,0.00077
5628,0.00077
5630,0.00232
5632,0.00026
5633,0.00026
5636,0.00026
8371,0.00026
5639,0.00129
5643,0.00052
5644,0.00052
5647,0.00413
5649,0.00077
5650,0.00026
5651,0.00026
5654,0.00232
5664,0.00284
5665,0.00026
5672,0.00026
5673,0.00052
5674,0.00026
5679,0.00026
5681,0.00052
5682,0.00077
5685,0.00129
5687,0.00052
5688,0.00155
5689,0.00284
5691,0.00103
5692,0.00026
5696,0.00077
5697,0.00362
5701,0.00026
5704,0.00284
5706,0.00103
5707,0.00103
5708,0.00026
5709,0.00077
5711,0.00026
5713,0.00103
5715,0.00026
5716,0.00052
5717,0.04261
5722,0.00052
5729,0.00052
5731,0.00103
5734,0.00310
5735,0.00052
5736,0.00077
5737,0.00232
5742,0.00103
5743,0.00026
464,0.00103
5752,0.00155
5753,0.00077
5755,0.00258
5757,0.00026
5760,0.00077
5761,0.00026
5762,0.00207
5765,0.00026
5769,0.00155
5770,0.00026
5771,0.00026
5773,0.02583
5774,0.00103
5775,0.00129
5777,0.00103
5783,0.00387
5787,0.00077
5789,0.00077
5791,0.00155
5792,0.00077
5794,0.00077
5796,0.00336
5798,0.00026
5800,0.00077
5801,0.00026
5803,0.01937
5812,0.00077
5813,0.00129
5818,0.00207
5819,0.00026
5821,0.00077
5825,0.00052
5826,0.00052
5828,0.00155
5831,0.00052
973,0.00026
5841,0.00026
5842,0.00026
5843,0.00103
5846,0.00077
5847,0.00129
5848,0.00077
5850,0.00052
5851,0.00103
5854,0.00052
5855,0.00026
5858,0.00646
5859,0.00232
5866,0.00155
5867,0.00026
5870,0.00749
5871,0.00026
5875,0.00155
5876,0.00026
5877,0.00077
5878,0.00026
5881,0.00052
5884,0.00620
5887,0.00232
5888,0.00284
5892,0.00103
5895,0.00026
5896,0.00052
5901,0.00052
5903,0.00026
5907,0.00129
5908,0.00387
5910,0.00026
5915,0.00052
5916,0.00052
5917,0.00026
5919,0.00052
5926,0.00026
5928,0.00181
5930,0.00026
5937,0.00077
5939,0.00077
5940,0.00052
5946,0.00077
991,0.00026
5953,0.00052
5954,0.00904
5955,0.00052
5956,0.00077
5957,0.00052
5958,0.02118
5960,0.00155
5963,0.00181
5965,0.00052
5968,0.00232
5969,0.00077
5970,0.00052
5971,0.00052
5972,0.00077
5974,0.00103
5978,0.00026
7823,0.00026
5984,0.00026
5985,0.00155
5988,0.00026
5992,0.00026
5995,0.00026
5998,0.00310
6000,0.00258
6005,0.00052
6006,0.00026
6009,0.00284
6010,0.00052
6016,0.00284
6020,0.00594
6021,0.01214
6022,0.00026
6023,0.00026
6024,0.01524
6025,0.00465
6027,0.00077
6029,0.00026
8715,0.00181
6031,0.00026
6033,0.00103
6034,0.00181
6036,0.00026
6041,0.00026
6043,0.00232
6044,0.00129
6056,0.00052
6059,0.00103
6060,0.00026
6066,0.00026
6081,0.00026
6083,0.00026
6084,0.00052
6085,0.00103
6089,0.00155
6090,0.00103
6092,0.00232
6094,0.00129
6095,0.00026
6097,0.00026
7843,0.00026
6101,0.00284
6106,0.01162
6108,0.00026
6110,0.00026
6113,0.00026
6114,0.00026
6121,0.00103
6125,0.00026
6127,0.00103
6128,0.00310
6129,0.00026
6131,0.00052
6134,0.00207
6135,0.15806
6137,0.00052
6138,0.00052
6139,0.00026
6144,0.00129
6145,0.00077
8388,0.00026
6152,0.00026
6153,0.00077
6154,0.00362
6161,0.00052
6163,0.00026
6164,0.00517
6166,0.00026
6168,0.00103
6169,0.00052
6173,0.00284
6175,0.00232
6176,0.00103
6179,0.00026
6181,0.00052
6182,0.00026
6183,0.00103
6184,0.00103
6186,0.01240
6189,0.04752
6192,0.00052
6193,0.01395
6195,0.00956
6196,0.00052
6198,0.00026
6200,0.00077
6209,0.00077
6210,0.00026
6212,0.00052
6216,0.00103
6218,0.00026
6220,0.00052
6223,0.00052
6224,0.00129
6227,0.00258
6231,0.00103
6233,0.00077
6235,0.00026
6237,0.00052
6238,0.00387
6241,0.00387
6243,0.00284
6252,0.00026
6253,0.00155
6254,0.00026
6259,0.00026
6262,0.00026
6266,0.00026
6267,0.00077
6270,0.00232
6272,0.00026
6274,0.00052
6276,0.00026
6277,0.00284
6278,0.00026
6279,0.00284
6280,0.00129
6283,0.00026
6284,0.00981
6285,0.00129
6286,0.00026
6287,0.00207
6288,0.00413
6290,0.00026
6296,0.00026
6297,0.00052
6298,0.00026
6299,0.00026
6300,0.00129
6312,0.00052
6316,0.00052
6317,0.00207
6321,0.00026
6322,0.00052
6324,0.00026
6329,0.00103
6333,0.00103
6335,0.00026
6336,0.00077
6340,0.00207
6342,0.00077
6347,0.00026
6348,0.00077
6349,0.00052
6350,0.00077
6351,0.00026
6352,0.01705
6354,0.00026
6356,0.00026
6359,0.00155
6361,0.00077
6362,0.00723
6363,0.00103
6364,0.00026
6366,0.00052
6369,0.00077
6371,0.00077
6372,0.00155
6375,0.00387
6378,0.00258
6379,0.00052
6380,0.00052
6382,0.00026
6386,0.00026
6388,0.00336
6389,0.00052
6394,0.00026
6395,0.00129
6401,0.00026
6402,0.00052
6403,0.00439
6404,0.00181
6405,0.00362
6409,0.00077
6410,0.00026
6412,0.00103
6414,0.00258
6416,0.00052
6417,0.00026
6418,0.00052
6422,0.00155
6424,0.00181
6426,0.00103
6429,0.00052
6434,0.03616
6436,0.00026
6437,0.00077
6440,0.00336
6442,0.00026
6445,0.00026
6446,0.00077
6453,0.00129
6454,0.01446
6457,0.00077
6460,0.00103
6461,0.00026
6463,0.00052
6465,0.00026
6466,0.00052
6468,0.00801
6475,0.00310
6476,0.00026
6481,0.00568
6483,0.00232
6484,0.00026
6485,0.72546
6486,0.00129
6487,0.00026
6488,0.00026
6491,0.00026
6492,0.00052
6493,0.00026
6494,0.00129
6497,0.00258
6501,0.00026
6502,0.00103
6504,0.01653
6511,0.00103
6513,0.00362
6515,0.01111
6518,0.00026
6521,0.00026
6523,0.00026
6524,0.00077
6528,0.00103
6529,0.00103
6530,0.00026
6531,0.00026
6532,0.00077
6533,0.00310
6534,0.00026
6535,0.00129
6536,0.00181
6537,0.00052
6539,0.00387
6540,0.00052
6542,0.00077
6546,0.00077
6549,0.00852
6551,0.00026
6553,0.00026
6555,0.00026
6561,0.00052
6565,0.00026
6566,0.00155
6567,0.00026
6568,0.00181
6570,0.00103
6571,0.00026
6572,0.00052
6573,0.00129
6574,0.00052
6575,0.00465
6576,0.00026
6577,0.00077
6578,0.00052
6579,0.00052
6581,0.00103
6582,0.00878
6583,0.00026
3829,0.00026
6594,0.00155
6595,0.00052
6597,0.00491
6603,0.00026
6604,0.00155
6607,0.00052
6609,0.00052
6611,0.00671
6612,0.00077
6614,0.00620
6615,0.00207
6619,0.00336
6620,0.00232
6622,0.00077
6627,0.00052
6630,0.00077
6631,0.00336
6632,0.00026
6637,0.00026
6638,0.00026
6639,0.00077
6643,0.00026
6644,0.00077
6645,0.00026
6646,0.00284
6647,0.00026
6649,0.00077
6650,0.02273
6651,0.00052
6652,0.00052
2131,0.00026
6662,0.00026
6664,0.00077
6666,0.00077
6669,0.00129
6670,0.00052
6671,0.00026
6676,0.00129
6679,0.00103
6680,0.00026
6681,0.00052
6683,0.10098
6684,0.00052
6693,0.00568
6694,0.00207
223,0.00026
6704,0.00026
6706,0.00026
6709,0.00026
6713,0.00413
6717,0.00026
2485,0.00026
6721,0.00207
6723,0.00052
6724,0.00026
6725,0.00026
6735,0.01885
6736,0.00077
6738,0.00181
6740,0.00052
6741,0.00026
6742,0.00026
6746,0.00129
6747,0.00077
6749,0.00077
6750,0.00026
6752,0.00103
6755,0.00026
6756,0.00207
6759,0.00026
6760,0.00077
6761,0.00052
6762,0.00129
6763,0.00052
6764,0.00155
6767,0.00103
6768,0.00026
6769,0.00026
6771,0.00026
6772,0.00026
6773,0.00026
6775,0.00362
6777,0.00026
6779,0.00155
6781,0.00026
6787,0.00052
6788,0.00026
6792,0.00077
6794,0.00077
6796,0.00052
6797,0.00026
6799,0.00103
6802,0.00052
6803,0.00491
6805,0.00129
8410,0.00026
6809,0.00026
6810,0.00052
6814,0.00026
6816,0.00439
6817,0.00103
6819,0.00052
6823,0.00052
6825,0.00956
6826,0.00026
6827,0.00077
6828,0.00077
6829,0.00026
6832,0.00129
6834,0.00026
6835,0.00155
6836,0.00026
6840,0.00026
6842,0.00026
6843,0.00052
6846,0.00052
6847,0.00077
6848,0.00052
6852,0.00129
6853,0.00077
100,0.00052
6856,0.00077
6858,0.00077
6862,0.00077
6863,0.00129
6864,0.00026
6867,0.00052
6868,0.00103
6876,0.00026
6879,0.00103
6880,0.00052
6885,0.04158
6889,0.00026
6892,0.00077
6894,0.00026
6895,0.00026
6896,0.00284
6900,0.00026
6901,0.19396
6905,0.00439
6907,0.00207
6909,0.00026
6913,0.00129
6914,0.00077
6917,0.00026
6919,0.00026
6920,0.00026
6923,0.00077
6924,0.00026
6926,0.00310
6933,0.00026
6934,0.00026
6935,0.00077
6936,0.00026
6938,0.00026
6940,0.00026
6942,0.00026
6946,0.00103
6952,0.00052
6953,0.00026
6954,0.00052
6955,0.00981
6958,0.00052
6961,0.00026
6962,0.00026
6963,0.01136
6967,0.00103
6971,0.00026
6972,0.00026
6974,0.00103
6982,0.00103
6983,0.00026
6984,0.00026
6987,0.00103
6989,0.00052
6993,0.00310
6997,0.00646
6998,0.00103
7001,0.00129
7003,0.00129
7007,0.00181
7008,0.00258
7009,0.00026
7011,0.03667
7013,0.00026
7016,0.01214
7018,0.00103
7019,0.00568
7020,0.00052
7023,0.00026
7024,0.00026
7029,0.00336
7034,0.00155
7036,0.00052
7037,0.00026
7042,0.00077
7043,0.00310
7045,0.00129
7047,0.00052
7048,0.00052
7049,0.00103
7054,0.00026
7056,0.00026
7061,0.00181
7063,0.00026
7064,0.00026
7068,0.00052
7070,0.00052
7073,0.00052
7078,0.00439
7086,0.00077
7087,0.00026
7092,0.00026
7094,0.00155
7098,0.00129
7101,0.00052
7103,0.00026
7111,0.00103
7113,0.01834
7114,0.00026
7117,0.00026
7119,0.00052
7121,0.00052
7126,0.00103
7129,0.00077
7132,0.00052
7133,0.00052
7136,0.00465
7142,0.00052
7143,0.00026
7147,0.00155
7148,0.00052
7151,0.00026
7161,0.00129
7164,0.00077
3925,0.00052
7169,0.00103
7170,0.00336
7171,0.00052
7174,0.00077
7176,0.00026
7177,0.00052
7181,0.00181
7182,0.00077
7183,0.00052
7186,0.00077
7187,0.00052
7191,0.00052
7195,0.00103
7204,0.00052
8696,0.00026
7206,0.01446
7209,0.00026
7212,0.00387
7213,0.01756
7214,0.00052
7216,0.00077
7221,0.06715
7223,0.00052
7226,0.00077
7229,0.00181
7231,0.00336
7232,0.00129
7233,0.00542
7234,0.00207
7237,0.00129
7241,0.00258
7242,0.00129
7243,0.01240
7244,0.00026
7245,0.00362
7250,0.00052
7251,0.00026
7253,0.00026
7255,0.00026
7259,0.00026
7260,0.00052
7261,0.00026
7263,0.00077
7265,0.00026
7266,0.00026
7268,0.00026
7269,0.00026
7274,0.00207
7275,0.00129
7278,0.00026
7279,0.00671
7285,0.00026
7286,0.00129
7289,0.00026
7290,0.00052
7293,0.00103
7294,0.00026
7297,0.00181
7299,0.00026
7302,0.00181
7303,0.00052
7304,0.00026
7305,0.00052
7307,0.00413
7311,0.00052
7312,0.00026
7314,0.00232
7315,0.00129
7316,0.00026
7317,0.00026
7318,0.01240
7319,0.00207
7321,0.00026
7324,0.00155
7328,0.00103
7334,0.00052
7337,0.00103
7338,0.00026
7339,0.00026
7340,0.00026
7346,0.00103
7347,0.00155
7349,0.00026
7354,0.01395
7357,0.00077
7361,0.00026
7362,0.00052
7364,0.00026
7365,0.00026
7368,0.00103
7369,0.00103
7373,0.00517
7374,0.00671
7378,0.00052
7381,0.00026
7383,0.00052
7384,0.00026
7386,0.00052
7388,0.00052
7392,0.00052
7397,0.00491
7402,0.00052
7403,0.00052
7407,0.00103
7411,0.00052
7414,0.00336
7415,0.00077
7417,0.00026
7418,0.02066
7421,0.00491
7422,0.11260
7424,0.00026
7427,0.00207
7428,0.00904
7432,0.00052
7435,0.00026
7438,0.01291
7439,0.00052
7441,0.00077
7443,0.00052
7445,0.00284
7446,0.00077
7448,0.00026
7452,0.00207
7460,0.00129
7465,0.00077
7467,0.00026
7468,0.00077
7470,0.00026
7471,0.00026
7474,0.00077
7476,0.00103
7483,0.08807
7487,0.00155
7489,0.00077
7490,0.00517
7491,0.00052
7495,0.00052
7499,0.00129
7501,0.00052
7503,0.00284
7508,0.00026
7510,0.00026
7515,0.00155
7516,0.00026
7521,0.00026
7524,0.00439
7527,0.00103
7529,0.00103
7530,0.00052
7533,0.00026
7537,0.00103
7539,0.00026
7540,0.00052
7546,0.00026
7549,0.00052
7553,0.00026
7555,0.27841
7557,0.00052
7560,0.00026
7562,0.00181
7564,0.00052
7566,0.00026
7571,0.00129
7573,0.00103
7575,0.00026
7578,0.00052
7579,0.00026
7580,0.00181
7583,0.00026
7587,0.00103
7588,0.00026
7589,0.00155
7592,0.00594
7597,0.00052
7598,0.00155
7600,0.01627
7601,0.00284
7602,0.00181
7604,0.00077
7605,0.03254
7609,0.00026
7611,0.00077
7612,0.00387
7613,0.00129
7616,0.00052
7617,0.00103
7618,0.00026
7619,0.00155
7621,0.00052
7623,0.00026
7625,0.00077
7629,0.00052
7632,0.00026
7636,0.00026
7644,0.00077
7646,0.00310
7648,0.00465
7650,0.00026
7652,0.00052
7653,0.00052
7656,0.00052
7657,0.00077
7658,0.00026
7659,0.00052
7662,0.00129
7663,0.00026
7666,0.00336
7667,0.00052
7672,0.00077
7673,0.01627
7678,0.00052
7679,0.06715
7688,0.00026
7698,0.00026
7699,0.00026
7701,0.00026
7704,0.00052
7706,0.00723
7708,0.00026
7711,0.01705
7712,0.00052
7714,0.00052
7717,0.11699
7718,0.00026
7719,0.00026
7721,0.00077
7722,0.00077
7724,0.00336
2653,0.00052
7731,0.00052
7732,0.00026
7733,0.00026
7734,0.00026
7741,0.00026
7742,0.00077
7744,0.00026
7745,0.00129
7746,0.00077
7747,0.00026
7748,0.00077
7753,0.00026
7754,0.00052
8344,0.00026
7757,0.00026
7758,0.00052
7759,0.00052
7762,0.00026
7766,0.00052
7771,0.00129
7773,0.00103
7776,0.00026
7782,0.00077
7785,0.00103
7788,0.00052
7790,0.00052
7792,0.00026
7793,0.00026
7795,0.00103
7797,0.00026
7799,0.00077
7801,0.00155
7803,0.00026
7805,0.00155
7806,0.00026
7810,0.00026
7811,0.00103
7818,0.00026
7819,0.00052
7821,0.00026
1897,0.00052
7827,0.00026
7829,0.00026
7830,0.00052
7832,0.00026
7836,0.00052
7838,0.02634
7840,0.00026
7841,0.00103
7842,0.00052
163,0.00026
7849,0.00362
7850,0.00026
7852,0.00026
7858,0.00026
7867,0.00026
7868,0.00129
7871,0.00129
7872,0.00155
7876,0.00026
7878,0.00052
7882,0.00052
7883,0.00103
7884,0.07206
7885,0.00077
7886,0.00052
7888,0.00077
7889,0.00103
7890,0.00026
7891,0.00026
7893,0.00077
7895,0.00026
7902,0.00181
7903,0.13481
7904,0.00103
7905,0.00129
7907,0.00052
7908,0.00052
7909,0.00207
7910,0.14824
7913,0.02583
7914,0.00026
7916,0.00310
7917,0.00387
7919,0.00026
7921,0.02893
7922,0.00077
7925,0.00077
7926,0.00155
7927,0.00103
7929,0.00052
7930,0.00052
7932,0.00026
7934,0.00026
7935,0.00077
7939,0.00103
7943,0.00052
7944,0.00026
7949,0.00026
7953,0.00155
