mid,x1
2314,48.00
2315,5.00
2316,4.00
2317,19.00
2318,3.00
2319,71.00
2320,61.00
2321,7.00
2322,30.00
2323,11.00
2324,9.00
2325,8.00
2326,15.00
2327,16.00
2328,35.00
2329,3.00
2330,37.00
2331,21.00
2332,17.00
2333,149.00
2334,236.00
2335,7.00
2336,43.00
2337,20.00
2338,37.00
2339,94.00
2340,4.00
2341,4.00
2342,658.00
2343,4.00
2344,1.00
2345,286.00
2346,10.00
2347,22.00
2348,4.00
2349,1.00
2350,9.00
2351,4.00
2352,36.00
2353,12.00
2354,10.00
2355,9.00
2356,8.00
2357,1.00
2358,21.00
2360,63.00
2361,152.00
2362,2.00
2363,12.00
2364,10.00
2365,354.00
2366,13.00
2367,19.00
2368,36.00
2369,37.00
2371,39.00
2372,46.00
2374,11.00
2375,3.00
2376,31.00
2377,8.00
2378,22.00
2379,28.00
2380,6.00
2381,7.00
2382,31.00
2383,3.00
2384,44.00
2385,5.00
2386,12.00
2387,2.00
2388,23.00
2389,66.00
2390,18.00
2391,45.00
2392,3.00
2393,5.00
2394,7.00
2395,2.00
2396,21.00
2397,89.00
2398,5.00
2399,49.00
2400,43.00
2402,1.00
2403,36.00
2404,55.00
2405,6.00
2406,9.00
2407,56.00
2408,113.00
2409,2.00
2410,2.00
2411,10.00
2412,10.00
2413,8.00
2414,17.00
2415,9.00
2416,15.00
2417,1.00
2418,5.00
2420,71.00
2421,2.00
2422,96.00
2423,263.00
2424,1.00
2425,19.00
2426,2.00
2427,15.00
2429,12.00
2430,32.00
2431,6.00
2432,35.00
2433,679.00
2434,341.00
2435,90.00
2436,9024.00
2437,16.00
2438,338.00
2439,12.00
2440,38.00
2441,148.00
2442,77.00
2443,4.00
2444,10.00
2445,8.00
2446,1.00
2447,9.00
2448,1.00
2449,19.00
2450,30.00
2452,26.00
2453,63.00
2454,384.00
2455,2.00
2456,43.00
2457,8.00
2458,5.00
2459,5.00
2460,12.00
2461,291.00
2463,86.00
2464,12.00
2466,12.00
2467,18.00
2468,6.00
2469,121.00
2470,3.00
2471,4.00
2472,15.00
2473,20.00
2474,1.00
2475,18.00
2476,1.00
2477,65.00
2478,29.00
2479,120.00
2480,65.00
2481,12.00
2482,9.00
2483,4.00
2484,2.00
2485,25.00
2486,12.00
2487,50.00
2488,12.00
2489,11.00
2490,38.00
2491,44.00
2492,31.00
2493,97.00
2494,4.00
2496,33.00
2497,13.00
2498,11.00
2499,4.00
2500,4.00
2501,2.00
2502,11.00
2503,31.00
2504,336.00
2505,14.00
2506,2.00
2507,3.00
2508,50.00
2509,10.00
2510,4.00
2511,32.00
2512,8.00
2514,2.00
2515,11.00
2516,18.00
2517,10.00
2519,52.00
2520,67.00
2521,2.00
2523,5.00
2524,5.00
2525,2.00
2526,15.00
2527,15.00
2528,6.00
2529,20.00
2530,4.00
2531,5.00
2532,68.00
2533,4.00
2534,17.00
2535,18.00
2536,107.00
2537,8.00
2538,27.00
2539,5.00
2540,229.00
2541,2.00
2542,12.00
2543,6.00
2544,6.00
2545,16.00
2546,9.00
2548,2.00
2549,229.00
2550,52.00
2551,10.00
2552,4.00
2553,16.00
2554,13.00
2555,3.00
2556,17.00
2558,112.00
2559,83.00
2560,4.00
2561,68.00
2562,12.00
2564,5.00
2566,10.00
2567,37.00
2568,36.00
2570,6.00
2572,20.00
2573,4.00
2574,109.00
2576,24.00
2577,8.00
2578,4.00
2579,5.00
2580,41.00
2581,8.00
2582,24.00
2583,5.00
2584,5.00
2585,17.00
2586,21.00
2587,6.00
2588,9.00
2589,8.00
2590,12.00
2591,44.00
2592,167.00
2593,91.00
2594,13.00
2595,43.00
2596,5.00
2599,7.00
2600,9.00
2601,26.00
2602,13.00
2603,42.00
2604,2.00
2606,18.00
2607,21.00
2608,15.00
2609,34.00
2610,691.00
2611,10.00
2612,5.00
2613,42.00
2614,4.00
2615,76.00
2616,30.00
2617,5.00
2618,39.00
2619,119.00
2620,13.00
2621,20.00
2622,1309.00
2623,53.00
2624,6.00
2625,18.00
2626,15.00
2627,6.00
2628,11.00
2629,12.00
2630,4.00
2631,97.00
2632,13.00
2633,11.00
2634,280.00
2635,104.00
2636,1.00
2637,2.00
2638,1.00
2639,7.00
2640,6.00
2641,8.00
2642,5.00
2643,6.00
2645,189.00
2646,11.00
2647,4.00
2648,17.00
2649,2.00
2651,15.00
2652,45.00
2653,11.00
2654,6.00
2655,127.00
2656,11.00
2657,2.00
2658,16.00
2659,21.00
2660,129.00
2661,195.00
2662,30.00
2663,43.00
2664,22.00
2665,9.00
2666,66.00
2667,274.00
2668,57.00
2669,76.00
2670,25.00
2671,10.00
2672,16.00
2673,353.00
2674,17.00
2675,21.00
2676,285.00
2677,2.00
2678,58.00
2679,6.00
2680,4.00
2681,20.00
2682,5.00
2683,10.00
2684,19.00
2685,22.00
2686,1.00
2687,5.00
2688,15.00
2689,5.00
2690,81.00
2691,521.00
2692,31.00
2693,93.00
2694,1.00
2695,8.00
2696,28.00
2697,2.00
2698,20.00
2699,23.00
2700,61.00
2701,16.00
2702,29.00
2703,132.00
2704,4.00
2705,24.00
2706,12.00
2707,11.00
2708,8.00
2709,1575.00
2710,7.00
2711,83.00
2712,127.00
2713,2.00
2714,216.00
2715,6.00
2716,24.00
2717,10.00
2718,16.00
2719,9.00
2720,13.00
2721,7.00
2722,38.00
2723,29.00
2726,28.00
2727,32.00
2728,14.00
2729,35.00
2730,3.00
2731,426.00
2733,91.00
2734,51.00
2735,13.00
2736,37.00
2737,25.00
2738,103.00
2739,6.00
2741,3.00
2742,38.00
2743,1.00
2746,1.00
2747,1.00
2748,9.00
2749,92.00
2750,10.00
2751,12.00
2753,7.00
2754,61.00
2755,31.00
2756,38.00
2757,10.00
2758,4.00
2760,11.00
2761,15.00
2762,228.00
2763,6.00
2764,43.00
2765,310.00
2766,10.00
2767,1.00
2768,13.00
2769,19.00
2770,2.00
2771,11.00
2772,15.00
2773,15.00
2774,48.00
2775,6.00
2776,5.00
2777,2.00
2778,1.00
2779,6.00
2780,27.00
2781,7.00
2782,2.00
2783,138.00
2784,32.00
2785,6.00
2786,815.00
2787,10.00
2788,12.00
2790,15.00
2791,5.00
2792,15.00
2794,12.00
2795,9.00
2796,14.00
2797,5.00
2798,10.00
2799,15.00
2800,10.00
2801,16.00
2802,21.00
2803,31.00
2804,327.00
2806,4.00
2807,23.00
2808,21.00
2809,21.00
2811,15.00
2812,7.00
2813,1096.00
2814,10.00
2815,14.00
2816,10.00
2817,3.00
2819,9.00
2820,1.00
2821,64.00
2823,29.00
2824,3.00
2825,1.00
2826,4.00
2827,14.00
2828,9.00
2829,4.00
2830,8.00
2831,2.00
2832,3.00
2833,4.00
2834,26.00
2835,127.00
2836,38.00
2837,12.00
2838,24.00
2839,9.00
2840,2.00
2841,9.00
2842,30.00
2844,25.00
2845,10.00
2846,19.00
2847,5.00
2848,88.00
2849,5.00
2850,4.00
2851,8.00
2852,227.00
2853,12.00
2854,368.00
2855,44.00
2856,8.00
2857,56.00
2858,19.00
2859,9.00
2861,1.00
2862,22.00
2863,56.00
2864,4.00
2865,13.00
2866,4.00
2867,3.00
2868,15.00
2869,122.00
2870,3.00
2871,20.00
2872,37.00
2873,23.00
2874,7.00
2875,6.00
2876,32.00
2877,29.00
2878,1.00
2879,1.00
2880,3.00
2881,4.00
2882,43.00
2883,47.00
2884,5.00
2885,25.00
2886,4.00
2887,5.00
2888,5.00
2889,126.00
2890,11.00
2891,56.00
2892,5.00
2893,4.00
2894,12.00
2895,7.00
2896,57.00
2897,5.00
2899,94.00
2900,4.00
2901,24.00
2902,39.00
2903,4.00
2904,4.00
2905,8.00
2907,3.00
2908,20.00
2909,14.00
2911,6.00
2912,58.00
2913,50.00
2914,243.00
2915,11.00
2916,21.00
2917,4.00
2918,24.00
2919,2.00
2920,21.00
2921,13.00
2922,1.00
2923,147.00
2924,10.00
2925,4.00
2926,9.00
2927,4.00
2928,10.00
2929,49.00
2930,117.00
2931,3.00
2932,39.00
2933,3.00
2934,27078.00
2935,1.00
2937,7.00
2938,3.00
2940,8.00
2941,307.00
2942,5.00
2943,1.00
2944,42.00
2945,6.00
2946,2.00
2947,4.00
2948,9.00
2949,2.00
2950,41.00
2951,15.00
2952,4.00
2953,15.00
2954,21.00
2955,3.00
2956,16.00
2957,18.00
2958,14.00
2959,6.00
2960,15.00
2962,4.00
2963,153.00
2964,5.00
2965,17.00
2966,3.00
2967,41.00
2968,6.00
2969,28.00
2970,4276.00
2971,3.00
2972,2.00
2973,186.00
2974,24.00
2975,110.00
2976,610.00
2977,30.00
2978,5.00
2979,41.00
2980,13.00
2981,49.00
2982,70.00
2983,7.00
2984,4.00
2985,3.00
2986,14.00
2987,151.00
2988,81.00
2989,16.00
2990,38.00
2991,9.00
2992,7.00
2993,43.00
2994,18.00
2995,360.00
2996,4.00
2997,4.00
2998,10.00
2999,38.00
3000,8.00
3001,9.00
3002,1.00
3004,14.00
3005,17.00
3006,15.00
3008,17.00
3009,21.00
3010,6.00
3011,21.00
3012,14.00
3013,45.00
3014,3.00
3015,18.00
3016,7.00
3017,18.00
3018,11.00
3019,2.00
3020,10.00
3021,8.00
3022,397.00
3024,3.00
3025,152.00
3026,10.00
3027,6.00
3028,62.00
3029,61.00
3030,13.00
3031,2.00
3032,22.00
3033,514.00
3034,10.00
3035,197.00
3036,14.00
3037,20.00
3038,95.00
3039,2.00
3040,14.00
3041,21.00
3042,3.00
3043,32.00
3044,2.00
3045,21.00
3046,261.00
3047,11.00
3048,1.00
3049,10.00
3050,15.00
3051,2.00
3052,8.00
3053,2.00
3054,12.00
3055,13.00
3056,2.00
3057,11.00
3058,3.00
3059,12.00
3060,1.00
3061,3.00
3062,32.00
3063,19.00
3064,24.00
3065,24.00
3066,2.00
3068,7.00
3069,1.00
3071,9.00
3072,182.00
3074,14.00
3075,91.00
3076,737.00
3077,3.00
3078,6.00
3081,2.00
3082,23.00
3083,5.00
3084,5.00
3087,9.00
3088,21.00
3089,45.00
3090,5.00
3091,21.00
3092,15.00
3093,4.00
3094,45.00
3095,9.00
3096,79.00
3097,4.00
3098,11.00
3099,14.00
3100,9.00
3101,410.00
3103,100.00
3104,40.00
3105,6.00
3106,20.00
3107,1.00
3108,8.00
3109,50.00
3110,11.00
3111,14.00
3112,263.00
3113,25.00
3114,66.00
3115,5.00
3116,54.00
3117,310.00
3118,15.00
3119,3.00
3120,7.00
3121,11.00
3122,2.00
3123,126.00
3124,6.00
3125,11.00
3126,2.00
3128,36.00
3129,1.00
3130,68.00
3131,13.00
3132,9.00
3133,10.00
3134,14.00
3135,10.00
3136,59.00
3137,14.00
3138,63.00
3139,82.00
3140,21.00
3142,2.00
3143,3.00
3144,2.00
3145,18.00
3146,27.00
3147,6.00
3148,1.00
3149,20.00
3150,2.00
3151,33.00
3152,3.00
3153,17.00
3154,8.00
3155,82.00
3156,3.00
3157,7.00
3158,43.00
3159,15.00
3160,19.00
3161,14.00
3162,17.00
3163,11.00
3164,58.00
3165,42.00
3166,4.00
3167,7.00
3168,54.00
3170,72.00
3171,129.00
3172,29.00
3173,475.00
3174,12.00
3175,66.00
3176,61.00
3177,2.00
3178,31.00
3179,5.00
3180,11.00
3181,9.00
3182,228.00
3183,1.00
3184,2.00
3186,12.00
3187,5.00
3189,9.00
3190,9.00
3191,40.00
3192,50.00
3193,48.00
3194,14.00
3196,3.00
3197,8.00
3198,6.00
3199,40.00
3200,4.00
3202,25.00
3203,19.00
3205,12.00
3206,9.00
3207,12.00
3208,4.00
3209,7.00
3210,77.00
3211,28.00
3212,4.00
3213,1.00
3214,41.00
3216,21.00
3217,4.00
3218,219.00
3219,1.00
3220,3.00
3221,1.00
3222,32.00
3223,19.00
3224,23.00
3225,6.00
3227,7.00
3228,29.00
3229,9.00
3230,34.00
3231,274.00
3232,603.00
3233,17.00
3234,4.00
3235,30.00
3236,28.00
3237,1.00
3238,7.00
3239,22.00
3240,27.00
3241,180.00
3243,1.00
3244,11.00
3245,48.00
3246,4.00
3247,7.00
3248,25.00
3249,9.00
3250,10.00
3251,1438.00
3252,15.00
3253,21.00
3254,9.00
3255,8.00
3256,9.00
3257,83.00
3258,3.00
3259,13.00
3260,12.00
3261,13.00
3262,386.00
3263,4.00
3264,44.00
3265,3.00
3266,13.00
3267,63.00
3269,34.00
3271,5.00
3272,10.00
3273,16.00
3274,4.00
3275,9.00
3276,24.00
3277,9.00
3278,6.00
3279,10.00
3280,4.00
3281,21.00
3282,9.00
3283,949.00
3284,4390.00
3285,3.00
3286,12.00
3287,18.00
3288,10.00
3289,31.00
3290,11.00
3291,68.00
3292,18.00
3293,1631.00
3294,5.00
3295,1.00
3297,10.00
3298,171.00
3299,31.00
3300,4.00
3301,22.00
3302,43.00
3303,10.00
3304,11.00
3305,57.00
3306,1.00
3307,24.00
3309,5.00
3310,22.00
3311,26.00
3312,35.00
3313,24.00
3314,3.00
3315,86.00
3316,48.00
3318,73.00
3319,13.00
3320,6.00
3321,2.00
3322,8.00
3323,11.00
3324,4.00
3326,49.00
3327,7.00
3328,14.00
3329,18.00
3330,108.00
3331,15.00
3332,6.00
3333,13.00
3334,13.00
3335,21.00
3336,6.00
3337,52.00
3338,171.00
3339,14.00
3340,4.00
3341,5.00
3342,157.00
3343,28.00
3345,11.00
3346,15.00
3347,12.00
3348,19.00
3349,32.00
3351,3.00
3352,29.00
3353,92.00
3354,24.00
3355,1.00
3356,3.00
3357,4.00
3359,1.00
3360,113.00
3361,8.00
3362,439.00
3363,1.00
3364,44.00
3365,18.00
3366,1.00
3367,90.00
3368,11.00
3369,10.00
3370,10.00
3371,5.00
3372,30.00
3373,9.00
3374,1.00
3376,55.00
3377,16.00
3378,13.00
3379,57.00
3380,14.00
3381,17394.00
3383,25.00
3384,7.00
3385,18.00
3386,70.00
3387,37.00
3388,36.00
3389,58.00
3391,4.00
3392,8.00
3393,5.00
3394,408.00
3395,10.00
3396,22.00
3397,9.00
3398,72.00
3399,13.00
3401,3.00
3402,2.00
3403,745.00
3404,4.00
3405,11.00
3406,181.00
3407,1.00
3408,23.00
3409,7.00
3410,12.00
3411,4.00
3412,4.00
3413,3.00
3414,25.00
3415,7.00
3416,21.00
3417,3.00
3418,30.00
3419,16.00
3420,3.00
3422,10.00
3423,16.00
3424,45.00
3425,18.00
3426,34.00
3427,7.00
3428,21.00
3429,6.00
3430,5.00
3431,57.00
3433,3.00
3434,29.00
3435,8.00
3436,8.00
3437,5.00
3439,19.00
3440,2.00
3441,18.00
3442,43.00
3443,19.00
3444,15.00
3445,10.00
3446,5.00
3447,227.00
3448,17.00
3449,209.00
3450,24.00
3451,3.00
3452,2.00
3453,31.00
3454,3.00
3456,6.00
3457,5.00
3458,5.00
3459,3.00
3461,1.00
3462,37.00
3463,12.00
3464,16.00
3465,17.00
3466,74.00
3467,5.00
3468,49.00
3469,17.00
3470,13.00
3471,1.00
3472,60.00
3473,12.00
3474,9.00
3475,5.00
3476,63.00
3477,37.00
3478,1.00
3479,85.00
3480,37.00
3481,19.00
3482,37.00
3484,8.00
3485,81.00
3486,9.00
3487,4.00
3488,210.00
3489,101.00
3490,34.00
3491,1.00
3492,9.00
3493,207.00
3494,7.00
3495,215.00
3496,10.00
3497,15.00
3498,5.00
3499,103.00
3500,26.00
3501,1.00
3503,4.00
3504,1.00
3505,54.00
3506,3.00
3507,51.00
3510,2.00
3512,23.00
3513,47.00
3514,5.00
3516,11.00
3518,244.00
3519,36.00
3520,34.00
3521,8.00
3523,19.00
3524,2.00
3525,234.00
3526,150.00
3527,535.00
3528,22.00
3529,36.00
3530,8.00
3532,19307.00
3533,368.00
3534,15.00
3535,11.00
3536,16.00
3537,17.00
3538,8.00
3539,30.00
3540,5.00
3541,29.00
3542,2.00
3543,2.00
3544,2.00
3545,64.00
3546,536.00
3547,8.00
3548,4.00
3549,27.00
3550,291.00
3551,38.00
3552,49.00
3553,51.00
3554,41.00
3555,89.00
3556,8.00
3558,1.00
3559,128.00
3560,143.00
3561,224.00
3563,20.00
3564,24.00
3565,9.00
3566,9.00
3567,83.00
3568,66.00
3569,13.00
3570,259.00
3571,9.00
3572,10.00
3573,26.00
3574,7.00
3575,21.00
3576,3.00
3577,9.00
3578,284.00
3579,19.00
3581,10.00
3582,7.00
3583,14.00
3584,20.00
3585,16.00
3587,3.00
3589,79.00
3590,6.00
3591,6.00
3593,28.00
3594,6.00
3595,6.00
3596,193.00
3597,519.00
3598,5.00
3599,367.00
3600,6.00
3602,15.00
3603,15.00
3604,7.00
3606,7.00
3607,49.00
3608,9.00
3609,6.00
3610,5.00
3611,200.00
3612,3.00
3613,12.00
3614,7.00
3615,14.00
3616,32.00
3617,6.00
3618,5.00
3619,140.00
3620,10.00
3621,4290.00
3622,15.00
3623,2.00
3624,10.00
3625,89.00
3626,102.00
3628,233.00
3629,16.00
3630,220.00
3631,21.00
3632,19.00
3634,78.00
3635,37.00
3636,16.00
3637,4.00
3638,2.00
3639,13.00
3640,4.00
3641,271.00
3642,4.00
3643,25.00
3644,23.00
3645,20.00
3646,45.00
3647,15.00
3648,28.00
3649,2.00
3650,2.00
3651,11.00
3652,2.00
3653,4.00
3654,9.00
3655,111.00
3656,70.00
3657,8.00
3658,39.00
3659,1.00
3660,47.00
3661,11.00
3662,2.00
3663,22.00
3664,12.00
3665,20.00
3666,41.00
3667,12.00
3668,5.00
3669,117.00
3670,23.00
3671,4.00
3672,8.00
3673,437.00
3674,45.00
3675,20.00
3676,1.00
3677,11.00
3678,4.00
3679,242.00
3680,19.00
3681,3.00
3683,6.00
3685,8.00
3686,7.00
3687,4.00
3688,1.00
3690,32.00
3691,9.00
3693,11.00
3694,9.00
3696,16.00
3697,6.00
3698,21.00
3699,2.00
3700,10.00
3701,22.00
3702,10.00
3703,7.00
3704,7.00
3705,17.00
3706,345.00
3707,41.00
3708,3.00
3709,50.00
3710,4421.00
3711,18.00
3712,7.00
3713,8.00
3714,3.00
3715,4.00
3717,90.00
3719,14.00
3720,1.00
3722,350.00
3723,13.00
3724,8.00
3725,21.00
3726,13.00
3727,28.00
3728,1.00
3729,19.00
3731,19.00
3732,120.00
3733,9.00
3734,11.00
3735,1.00
3736,3.00
3737,6.00
3738,14.00
3739,8.00
3740,8.00
3742,7.00
3743,8.00
3744,6.00
3745,2.00
3746,15.00
3748,14.00
3749,8.00
3750,60.00
3751,5.00
3752,17.00
3754,3.00
3755,44.00
3756,19.00
3757,28.00
3758,18.00
3759,6.00
3760,20.00
3761,5.00
3762,98.00
3763,20.00
3764,7.00
3765,62.00
3766,132.00
3767,12.00
3768,36.00
3769,2.00
3770,171.00
3771,24.00
3772,6.00
3773,133.00
3775,10.00
3776,2.00
3777,91.00
3778,5.00
3779,29.00
3780,9.00
3781,15.00
3782,3.00
3783,10.00
3784,4.00
3785,15.00
3786,3466.00
3787,5.00
3788,12.00
3789,4.00
3792,898.00
3793,2.00
3794,4.00
3795,18.00
3796,7.00
3798,9.00
3799,5.00
3800,2.00
3801,7.00
3802,78.00
3803,77.00
3804,10.00
3805,7.00
3806,4.00
3807,415.00
3808,8.00
3809,105.00
3810,62.00
3811,60.00
3813,95.00
3814,19.00
3815,40.00
3817,3.00
3818,1.00
3819,8.00
3820,8.00
3821,1.00
3822,5.00
3823,36.00
3824,12.00
3825,3.00
3826,18.00
3827,38.00
3828,6.00
3829,9.00
3830,7.00
3831,5.00
3832,2.00
3833,26.00
3834,3.00
3835,14.00
3836,23.00
3837,3.00
3838,2.00
3839,6.00
3840,27.00
3841,4.00
3842,14.00
3843,16.00
3844,4.00
3845,4.00
3846,11.00
3847,465.00
3848,37.00
3849,50.00
3850,11.00
3851,24.00
3852,11.00
3853,4.00
3854,16.00
3855,25.00
3856,3.00
3857,56.00
3859,8.00
3861,35.00
3862,54.00
3865,2.00
3866,1.00
3867,6.00
3868,53.00
3869,1.00
3870,3.00
3871,45.00
3872,101.00
3873,1.00
3874,9.00
3875,9.00
3876,1018.00
3877,41.00
3878,1.00
3880,1.00
3881,17.00
3882,36.00
3883,3.00
3884,13.00
3885,2.00
3886,55.00
3887,1.00
3888,55.00
3890,19.00
3891,97.00
3892,50.00
3894,2.00
3895,24.00
3896,12.00
3897,109.00
3898,52.00
3899,168.00
3901,1.00
3902,9.00
3903,64.00
3904,1.00
3905,1.00
3906,2.00
3907,4.00
3908,10.00
3909,46.00
3910,8.00
3911,10.00
3914,14.00
3915,7.00
3916,51.00
3917,79.00
3918,26.00
3919,22.00
3920,1.00
3921,25.00
3922,27.00
3923,41.00
3924,9.00
3925,35.00
3926,13.00
3927,64.00
3928,79.00
3929,1.00
3930,10.00
3931,12.00
3932,4.00
3933,4.00
3934,6.00
3935,5.00
3938,11.00
3939,1786.00
3940,6.00
3941,193.00
3942,3.00
3943,8.00
3944,3.00
3945,7.00
3946,7.00
3947,1.00
3948,5.00
3949,7.00
3950,9.00
3951,107.00
3952,66.00
3953,9.00
3954,70.00
3955,8.00
3956,25.00
3957,1.00
3958,92.00
3959,18.00
3960,13.00
3961,40.00
3962,11.00
3963,8.00
3964,13.00
3965,6.00
3967,27.00
3969,14.00
3970,8.00
3971,104.00
3972,9.00
3973,5.00
3975,35.00
3977,36.00
3978,9.00
3979,34.00
3980,53.00
3981,14.00
3982,16.00
3983,3.00
3984,4.00
3985,1.00
3986,18.00
3987,50.00
3988,15.00
3989,3.00
3990,3.00
3991,8.00
3992,13.00
3993,19.00
3995,1.00
3996,19.00
3997,79.00
3998,22.00
4000,5.00
4001,4.00
4002,146.00
4003,32.00
4004,32.00
4005,3.00
4006,27.00
4007,2.00
4008,20.00
4009,31.00
4010,11.00
4011,56.00
4012,5.00
4013,34.00
4014,51.00
4015,6.00
4016,1.00
4017,25.00
4018,70.00
4019,1.00
4020,11.00
4021,2.00
4023,14.00
4024,14.00
4025,7.00
4026,27.00
4027,17.00
4028,4.00
4029,3.00
4030,55.00
4031,5.00
4032,8.00
4033,12.00
4034,12.00
4035,5.00
4036,25.00
4037,12.00
4038,12.00
4039,6.00
4040,3.00
4042,12.00
4043,1213.00
4044,33.00
4045,6.00
4046,9.00
4047,8.00
4049,8.00
4050,3.00
4051,3.00
4052,8.00
4053,46.00
4054,16.00
4056,12.00
4057,135.00
4058,10.00
4059,81.00
4061,13.00
4062,18.00
4063,3.00
4064,2.00
4065,6.00
4066,12.00
4067,19.00
4068,25.00
4069,6.00
4070,631.00
4072,8.00
4073,5.00
4074,42.00
4075,7.00
4077,21.00
4078,12.00
4079,6.00
4081,14.00
4082,2.00
4083,875.00
4084,24.00
4087,13.00
4088,3.00
4089,14.00
4090,7.00
4091,4.00
4092,5.00
4094,16.00
4095,6.00
4096,15.00
4098,2.00
4099,168.00
4100,42.00
4102,65.00
4103,15.00
4104,16.00
4105,8.00
4106,2.00
4107,7.00
4108,8.00
4109,7.00
4110,9.00
4111,2.00
4112,11.00
4113,20.00
4114,32.00
4115,2.00
4116,352.00
4117,62.00
4119,5.00
4120,37.00
4121,18.00
4122,5.00
4123,56.00
4124,19.00
4126,28.00
4127,2.00
4128,82.00
4129,18.00
4130,229.00
4131,9.00
4133,6.00
4134,8.00
4135,7.00
4136,2.00
4137,26.00
4138,18.00
4139,7.00
4140,33.00
4141,15.00
4142,8656.00
4143,17.00
4144,5.00
4145,1.00
4146,153.00
4147,12.00
4149,48.00
4150,7.00
4151,1.00
4152,2.00
4153,9.00
4154,11.00
4155,114.00
4156,3.00
4157,6.00
4158,2.00
4159,6.00
4160,37.00
4161,4.00
4162,6.00
4163,29.00
4164,7.00
4166,16.00
4167,12.00
4168,22.00
4169,1.00
4170,2.00
4171,21.00
4172,2.00
4173,390.00
4174,3.00
4175,7.00
4176,7.00
4177,13.00
4178,21.00
4179,1.00
4180,87.00
4181,4.00
4182,16.00
4183,12.00
4184,17.00
4186,67.00
4187,8.00
4188,3.00
4189,3.00
4190,12.00
4191,20.00
4193,3.00
4194,60.00
4195,2664.00
4196,2.00
4197,1.00
4198,43.00
4201,20.00
4202,29.00
4203,31.00
4204,3.00
4205,16.00
4206,55.00
4207,5.00
4208,48.00
4209,12.00
4210,11.00
4211,42.00
4212,16.00
4213,2.00
4214,49.00
4215,3.00
4216,9.00
4217,1.00
4218,14.00
4219,22.00
4220,112.00
4221,9.00
4222,1.00
4224,37.00
4225,29.00
4226,8.00
4227,15.00
4228,2.00
4229,31.00
4230,45.00
4231,6.00
4233,59.00
4234,62.00
4235,9.00
4236,2.00
4237,13.00
4238,12.00
4239,36.00
4240,21.00
4241,10.00
4242,215.00
4243,6.00
4244,1.00
4245,47.00
4247,5.00
4248,22.00
4249,31.00
4250,1.00
4251,2.00
4252,12.00
4253,7.00
4254,3.00
4255,28.00
4256,6.00
4257,19.00
4258,18.00
4259,17.00
4260,177.00
4261,10.00
4262,7.00
4263,5.00
4264,1.00
4265,79.00
4266,42.00
4267,15.00
4268,18.00
4269,5.00
4270,48.00
4271,65.00
4272,45.00
4273,12.00
4275,55.00
4276,48.00
4277,5.00
4278,23.00
4279,41.00
4280,2.00
4281,16.00
4282,135.00
4283,6.00
4285,8.00
4286,16.00
4287,37.00
4289,15.00
4290,3.00
4292,21.00
4293,1.00
4294,66.00
4296,37.00
4297,21.00
4298,5.00
4299,13.00
4300,2.00
4301,9.00
4302,15.00
4303,12.00
4304,5.00
4305,14.00
4306,16.00
4308,300.00
4309,207.00
4310,2.00
4311,1.00
4312,16.00
4313,51.00
4314,364.00
4315,3.00
4316,5.00
4317,47.00
4318,6.00
4319,17.00
4320,34.00
4321,60.00
4322,7.00
4323,2.00
4324,3.00
4325,33.00
4326,24.00
4327,58.00
4328,13.00
4329,6.00
4330,4.00
4331,36.00
4332,57.00
4333,13.00
4334,2.00
4335,8.00
4337,10.00
4338,64.00
4339,15.00
4341,5.00
4342,69.00
4343,2.00
4344,5.00
4345,20.00
4346,3.00
4347,9.00
4348,10.00
4350,18.00
4351,19.00
4352,3.00
4353,8.00
4354,36.00
4355,22.00
4356,1695.00
4357,6.00
4358,2.00
4359,7.00
4360,21.00
4361,12.00
4362,10.00
4364,44.00
4365,13.00
4366,54.00
4367,81.00
4368,10.00
4369,21.00
4370,45.00
4371,4.00
4372,4.00
4373,1.00
4374,12.00
4375,75.00
4376,87.00
4377,183.00
4378,49.00
4379,21.00
4381,11.00
4382,2.00
4383,21.00
4384,28.00
4385,2.00
4386,10.00
4387,5.00
4388,9.00
4389,44.00
4390,11.00
4391,12.00
4392,113.00
4393,39.00
4394,1.00
4395,15.00
4396,7.00
4397,12.00
4398,15.00
4399,3.00
4400,2.00
4401,13.00
4402,28.00
4403,40.00
4404,3.00
4405,250.00
4406,1.00
4407,33.00
4409,7.00
4410,10.00
4411,11.00
4412,25.00
4413,1.00
4414,5.00
4416,15.00
4417,21.00
4418,11.00
4419,30.00
4420,4.00
4421,21.00
4422,13.00
4423,31.00
4424,10.00
4425,2.00
4427,333.00
4428,13.00
4429,1.00
4430,132.00
4431,24.00
4432,2.00
4434,56.00
4435,1.00
4436,1.00
4437,2.00
4438,48.00
4439,22.00
4440,8.00
4441,67.00
4442,18.00
4445,3.00
4446,6.00
4447,18.00
4448,7.00
4449,16.00
4450,4.00
4451,46.00
4452,44.00
4453,234.00
4454,37.00
4455,3.00
4456,8.00
4458,7.00
4459,5.00
4460,2.00
4461,14.00
4462,30.00
4463,13.00
4464,14.00
4465,19.00
4466,44.00
4467,26.00
4468,110.00
4469,12.00
4470,49.00
4471,75.00
4472,58.00
4473,64.00
4474,8.00
4477,16.00
4479,2.00
4480,1.00
4481,3.00
4482,2.00
4483,52.00
4484,27.00
4485,2.00
4486,1.00
4487,89.00
4488,18.00
4489,56.00
4490,4.00
4492,15.00
4494,1.00
4495,2.00
4496,8.00
4497,5.00
4498,10.00
4499,34.00
