mid,use_coupon_percentage
5028,0.11
5029,0.11
5030,0.06
5031,0.33
5032,0.04
5033,0.17
5036,0.14
5038,0.06
5039,0.04
5040,0.06
5041,0.03
5042,0.26
5043,0.08
5044,0.50
5045,0.16
37814,0.50
37815,0.11
5049,1.00
5050,0.33
5053,0.03
5056,0.25
5057,0.50
5070,0.22
5074,0.01
5077,0.04
5078,0.30
5084,0.18
5089,0.48
5091,0.26
5095,1.00
5097,0.17
5098,0.18
5101,0.05
5105,0.05
5106,0.15
5109,0.06
5111,0.22
5113,0.00
5114,0.33
5116,0.04
5120,0.02
5122,0.18
5123,0.10
5124,0.09
5127,0.10
5132,0.34
37902,1.00
5135,0.50
5136,0.09
5138,0.13
37907,1.00
5140,0.20
37909,1.00
5142,0.20
5143,0.14
5144,0.33
5147,0.01
5150,1.00
5152,0.05
5155,0.05
5158,0.04
5163,0.06
5179,0.02
5182,0.20
5189,0.33
5192,0.21
5197,0.17
5199,0.16
5202,0.02
5204,0.20
5206,0.10
5207,0.03
5210,0.18
5211,0.05
5212,0.60
5213,0.08
5217,0.25
5219,0.06
5221,0.12
5223,0.12
5225,0.43
5232,0.08
5233,0.42
5236,0.08
5237,0.06
38006,0.05
38010,0.42
5243,0.33
38013,0.38
38014,0.15
39104,1.00
5253,0.05
5256,0.19
5257,0.09
5259,0.12
5261,0.02
5265,0.06
5266,0.33
39107,0.29
5270,0.01
5274,0.13
5276,0.50
5281,0.31
6342,0.27
5288,0.12
5289,0.15
5294,0.12
5297,0.14
5300,0.20
5301,0.24
5310,0.55
5312,0.50
5322,0.50
32911,1.00
5327,0.12
5329,0.10
5331,0.09
5332,0.20
38101,0.18
5334,0.05
5337,0.22
5338,0.09
38107,1.00
38108,0.02
5341,0.08
38110,1.00
5344,0.05
5345,0.04
38115,1.00
5348,0.33
5349,0.14
5350,0.29
5351,0.17
5353,0.02
5356,0.11
5360,0.08
5362,0.14
5363,0.04
5367,0.12
5369,0.09
5370,0.08
5371,0.02
5374,0.30
5376,0.01
5377,0.14
5381,0.40
5383,0.15
5385,0.03
5387,0.12
5393,0.23
5396,0.05
5398,0.14
5401,0.40
5403,1.00
5405,0.20
5406,0.40
5408,0.02
5413,0.02
5414,0.29
5416,0.17
5420,0.03
5421,0.20
5423,0.02
5428,0.03
5429,0.07
38200,0.64
38203,0.19
38206,1.00
38210,0.58
38214,0.33
5463,0.03
5464,0.33
5467,0.11
5472,0.20
5474,0.13
5477,0.13
5478,1.00
5479,0.09
5480,0.10
5481,0.08
5483,0.30
5490,0.25
5501,0.10
5505,0.08
5506,0.14
5507,0.37
5509,0.10
5512,0.06
5513,0.12
5516,0.11
5518,0.33
5520,0.05
5524,0.06
5527,0.23
38301,0.18
38303,0.19
38304,1.00
5538,0.29
38310,0.26
5544,0.50
5545,0.20
38314,0.15
5549,0.10
5551,0.10
5552,0.06
5556,0.07
5557,0.07
5558,0.25
5559,0.15
5574,0.06
5581,0.50
5582,0.29
5585,0.08
5586,0.17
5590,0.10
5591,0.12
5595,0.33
5596,0.33
5598,0.33
5599,0.12
5601,0.24
33702,0.70
5608,0.16
5609,0.10
5614,0.04
5618,0.05
5619,0.20
5627,0.05
5628,0.14
5630,0.32
5632,0.01
5633,0.11
33707,0.15
38404,0.15
5639,0.18
38410,0.94
5644,0.50
38414,1.00
5647,0.68
5649,0.50
5651,0.02
5654,0.32
5664,0.08
5672,0.05
5673,0.06
5681,0.09
5682,0.25
33715,0.26
5685,0.26
5687,0.33
5688,0.06
5689,0.08
5691,0.04
5696,0.04
5697,0.21
5701,0.07
5704,0.16
5706,0.08
5707,0.67
5708,0.05
5709,0.10
5711,0.17
5713,0.03
5716,0.12
5717,0.01
5722,0.25
5729,0.10
5731,0.08
5734,0.17
5735,1.00
5736,0.03
5737,0.32
38510,0.15
38511,0.33
38512,0.15
38513,0.15
38514,0.75
5752,0.22
5753,0.67
5755,0.00
5757,0.14
5760,0.38
5761,0.07
5762,0.21
5769,0.27
5771,0.11
5773,0.43
5774,0.06
5775,0.08
5777,0.07
5783,0.71
5787,0.03
5789,0.04
5791,0.32
5792,0.11
5794,0.50
5796,0.30
5798,0.08
5800,0.07
5801,0.08
5803,0.10
5812,0.25
5813,0.10
5815,0.07
5818,0.06
5819,0.02
5821,0.02
5826,0.17
5828,0.11
5829,0.01
5831,0.07
38608,0.38
38609,0.17
5842,0.20
5843,0.12
38613,0.12
5846,0.10
5847,0.14
5848,0.33
5850,0.10
5851,0.20
5854,0.12
5855,0.06
5858,0.06
5859,0.09
5866,0.05
5867,0.06
5870,0.13
5871,0.14
5875,0.16
5876,0.50
5877,0.12
5881,0.20
5884,0.18
5887,0.05
5888,0.12
5892,0.18
5895,1.00
5896,0.18
5901,0.06
5903,0.17
5908,0.17
5910,0.10
5915,0.25
5916,0.17
5917,0.50
5919,0.11
5926,0.14
5928,0.11
5930,0.12
5932,0.20
5937,0.15
5939,0.09
38708,1.00
38710,1.00
38712,0.22
38714,0.01
5953,0.14
5954,0.18
5955,0.29
5956,0.11
5957,0.22
5958,0.38
5960,0.21
5963,0.22
5965,0.01
5968,0.35
5969,0.12
5970,0.17
5971,0.05
5972,0.12
5974,0.04
5978,0.05
5984,0.20
5985,0.30
5988,0.12
5995,0.03
5998,0.50
6000,0.06
6005,0.07
6006,0.06
6009,0.39
6010,0.25
6016,0.13
6020,0.08
6021,0.02
6022,0.33
6024,0.34
6025,0.06
6027,0.22
6029,0.01
6031,0.07
6033,0.16
38802,1.00
38803,0.32
6036,0.25
38806,0.06
38807,0.20
38808,0.22
6041,0.20
38810,0.04
6043,0.15
6044,0.07
6056,0.25
6059,0.38
6060,0.02
6064,1.00
6066,0.03
6081,1.00
6083,0.10
6084,0.05
6085,0.01
6089,0.10
6090,0.20
6092,0.12
6094,0.21
6095,0.07
6097,0.50
6101,0.24
6106,0.04
6108,0.20
6113,0.50
6121,0.11
6127,0.25
6128,0.58
6129,0.09
6131,0.40
38900,0.55
6134,0.01
38903,0.07
38904,0.59
6137,0.08
6138,0.40
38908,0.31
6142,0.33
38911,0.10
6144,0.12
6145,0.09
38914,0.22
6153,0.19
6154,0.84
6161,0.12
6164,0.32
6168,0.05
6169,0.40
6173,0.11
6175,0.16
6176,0.40
6179,0.03
6181,0.22
6182,0.04
6183,0.17
6184,0.07
6186,0.22
6189,0.36
6193,0.33
6195,0.11
6196,0.25
6200,0.38
6209,0.29
6210,0.02
33803,1.00
6216,0.31
6220,0.33
6223,0.06
6224,0.07
6227,0.01
6231,0.40
39000,0.33
6233,0.25
39002,0.43
39003,0.50
39005,0.02
6238,0.14
39007,0.40
6241,0.40
6243,0.17
39013,0.17
39015,1.00
6252,0.20
6253,0.29
6254,0.14
6255,0.05
6259,0.04
6266,1.00
6267,0.60
6270,0.16
6272,0.33
6274,0.09
6276,0.50
6277,0.28
6278,0.17
6279,0.27
6280,0.42
6283,0.14
6284,0.00
6285,0.12
6287,0.30
6288,0.02
6296,0.50
6297,0.14
6298,0.11
6299,0.25
6300,0.20
6312,0.22
6316,0.06
6317,0.21
6321,0.03
6322,0.07
6329,0.17
6333,0.07
39103,0.01
6336,0.03
39105,1.00
6339,0.10
6340,0.13
39110,1.00
6347,0.07
6348,0.22
6349,0.14
6350,0.23
6351,0.25
6352,0.28
6354,0.33
6359,0.09
6361,0.06
6362,0.04
6363,0.10
6364,0.17
6366,0.20
6371,0.03
6372,0.07
6375,0.11
6378,0.19
6379,0.30
6380,0.04
6386,0.05
6388,0.13
6389,0.20
6395,0.11
6401,0.07
6402,0.15
6403,0.30
6404,0.06
6405,0.04
6409,0.19
6410,0.20
6412,0.07
6414,0.41
6416,0.10
6418,0.02
6422,0.19
6424,0.00
39300,1.00
6426,0.27
6429,0.40
39201,0.07
6434,0.01
6437,0.14
6440,0.15
39209,0.15
39211,0.09
39213,0.14
6453,0.10
6454,0.00
6537,0.13
6457,0.50
6460,0.18
6461,0.33
6463,0.29
6466,0.18
6468,0.14
6475,0.09
6476,0.17
6481,0.04
6483,0.42
6484,0.50
6485,0.19
6487,0.04
6488,0.20
6490,0.11
6491,0.20
6492,0.14
6494,0.20
6497,0.33
6501,0.04
6502,0.17
6504,0.03
6546,0.08
6511,0.01
6513,0.06
6515,0.06
6523,0.11
6524,0.11
6528,0.05
6529,0.19
6531,0.06
6532,0.15
6533,0.07
6534,0.01
6535,0.03
6536,0.64
39305,1.00
39306,0.15
6539,0.17
6540,0.04
6542,0.01
39314,0.15
6549,0.18
6561,0.07
55707,0.20
6565,0.05
6566,0.15
6568,0.06
6570,0.29
6571,0.09
6572,0.14
6573,0.35
6575,0.08
6576,0.11
6577,0.05
6578,0.29
6579,0.17
6581,0.33
6582,0.11
6583,0.12
6591,0.06
6594,0.07
6595,0.08
6597,0.21
6604,0.07
6607,0.02
6611,0.51
6612,0.60
6614,0.14
6615,0.19
6619,0.24
6620,0.20
6622,0.60
6627,0.10
6630,0.33
6631,0.09
6632,0.20
39402,0.35
6637,0.33
39406,1.00
39407,0.29
6644,0.20
39413,0.15
6646,0.30
6647,0.50
6649,1.00
6650,0.08
6652,0.08
6662,0.09
6664,0.01
6666,0.08
6669,0.05
6670,0.06
6671,0.33
6676,0.60
6679,0.11
6680,0.07
6681,0.03
6683,0.26
6684,0.20
6693,0.59
6694,0.35
6709,0.25
6713,0.54
6717,0.17
6721,0.44
6723,0.29
6724,0.04
6725,0.17
39500,0.19
39501,0.14
6735,0.12
39505,0.99
6738,0.17
6739,0.03
6740,0.15
6741,0.14
39510,0.04
6746,0.05
6747,0.20
6749,0.03
6750,0.03
6752,0.33
6755,0.17
6756,0.14
6760,0.06
6761,0.04
6762,0.01
6763,0.03
6764,0.14
6767,0.80
6769,0.02
6771,0.50
6772,0.50
6775,0.15
38415,0.50
6779,0.22
6781,0.25
6787,0.04
6788,0.67
6792,0.10
6796,0.18
6797,0.14
6799,0.22
6802,0.12
6803,0.08
6805,0.01
6809,0.11
6810,0.07
6816,0.15
33904,0.03
6823,0.22
6825,0.07
6827,0.33
6828,0.13
6829,0.09
6832,0.29
39602,0.15
6835,0.31
39604,0.18
39606,0.20
39607,0.20
6840,0.25
6842,0.10
6846,0.33
6847,0.33
6848,0.30
6852,0.04
6853,0.75
6856,0.14
6862,0.25
6863,0.05
6864,0.25
6867,0.12
6868,0.07
6876,0.33
6879,0.05
6880,0.12
6885,0.12
6892,0.19
6895,0.09
6896,0.69
6900,0.05
6901,0.04
6905,0.15
6907,0.03
6909,0.33
6913,0.35
6914,0.05
6915,0.03
6917,0.50
6920,1.00
6923,0.25
6926,0.09
6933,0.20
6934,0.50
6935,0.27
39705,0.36
39709,1.00
39710,0.33
39711,0.04
39712,0.14
6946,0.17
6952,0.22
6954,0.11
6955,0.30
6958,0.12
6962,0.20
6963,0.12
6967,0.33
6971,0.07
6972,0.33
6974,0.50
6982,0.12
6983,0.04
6984,0.20
6987,0.03
6989,0.20
6993,0.22
6997,0.28
6998,0.07
7001,0.27
7003,0.21
7004,0.50
7005,0.20
7007,0.22
7008,0.15
7009,0.06
7011,0.18
7012,0.50
7013,0.14
7016,0.43
7019,0.00
7020,0.33
7024,0.07
7029,0.14
7031,0.12
39800,0.54
7034,0.15
39803,0.75
7036,0.20
7037,0.14
39808,0.26
39810,0.35
7043,0.20
7045,0.07
7047,0.18
7049,0.50
7054,0.25
7056,0.25
6638,0.09
6639,0.50
7068,0.14
7070,0.33
7073,1.00
7078,0.19
7086,0.09
7087,0.17
7092,0.50
7094,0.22
7098,0.14
7099,0.06
7101,0.04
6645,0.10
7111,0.50
7113,0.01
7114,0.20
7117,0.14
7119,0.15
7121,0.14
7126,0.12
7129,0.02
7132,0.04
7133,0.10
7136,0.12
39908,1.00
7142,0.12
39915,0.17
7148,0.08
7151,0.10
7161,0.13
7164,0.33
7169,0.02
7170,0.34
7171,0.20
7174,0.01
7175,0.20
7176,0.02
7177,0.04
7181,0.07
7183,0.15
7186,0.22
7187,0.22
7191,0.06
7194,0.02
7195,0.05
7203,0.08
7204,0.03
7205,0.08
7206,0.39
7209,1.00
7212,0.29
7213,0.13
7214,0.29
7216,0.14
7221,0.12
7223,0.29
7226,0.23
7229,0.14
7231,0.33
40000,0.15
40001,0.25
40002,0.07
7237,0.09
7241,0.44
7242,0.29
7243,0.02
40012,0.21
7245,0.05
40015,0.04
7250,0.07
7251,0.11
7253,0.17
7259,0.08
7260,0.14
7261,0.11
7263,1.00
7266,0.20
7268,0.17
7269,0.17
7274,0.09
7275,0.21
7278,0.05
7279,0.40
7285,0.07
7286,0.03
7289,0.14
7290,0.06
7293,0.14
7294,0.03
7297,0.05
7299,0.50
7302,0.12
7304,0.25
7305,0.17
7307,0.11
7311,0.20
7312,0.11
7314,0.03
7315,0.12
7316,0.11
7317,0.05
7318,0.21
7319,0.08
7322,0.08
7324,0.11
17605,0.15
7328,0.24
7334,0.13
40104,1.00
7337,0.80
40106,0.67
40107,1.00
40108,0.08
40112,0.38
40113,0.83
7346,0.29
7347,0.06
7349,0.07
7353,0.08
7354,0.03
7357,0.14
7361,0.50
7362,0.07
7364,0.17
7365,0.20
7368,0.20
7369,0.01
7373,0.48
7374,0.03
7378,0.17
7379,0.17
7381,0.05
7383,0.33
7384,0.50
7386,0.36
7388,0.33
7392,0.22
7397,0.19
7402,0.17
7403,0.04
7407,0.25
7411,0.10
7414,0.17
7415,0.10
7417,0.05
7418,0.26
7421,0.61
7422,0.19
7424,0.25
7427,0.16
7428,0.11
40200,0.07
40201,1.00
7435,0.03
40204,0.40
40206,0.48
7439,0.50
7441,0.04
40210,0.25
7443,0.19
40212,0.15
40213,0.13
7446,0.15
40215,0.23
7448,0.04
7452,0.14
7460,0.11
7465,0.10
7468,0.50
7470,0.03
7474,0.22
7476,0.04
7483,0.23
7487,0.01
7490,0.19
7491,0.22
7495,0.02
7499,0.55
7501,0.67
7503,0.16
7515,0.18
7516,0.05
7521,0.25
7524,0.06
7527,0.22
7530,0.25
7533,1.00
40302,0.14
40303,0.82
7537,0.44
40306,1.00
7539,0.03
7540,0.50
40310,0.33
40314,1.00
7549,0.40
7553,0.14
7555,0.03
7557,1.00
7560,0.14
7562,0.12
7564,0.03
7566,0.07
7571,0.05
7573,0.05
7578,0.25
7579,0.07
7580,0.05
7583,0.20
7587,0.27
7588,0.09
7589,0.19
7592,0.29
7597,0.50
7598,0.04
7600,0.22
7601,0.35
7602,0.18
7604,0.11
7605,0.14
7611,0.23
7612,0.03
7613,0.05
7616,0.27
7617,0.50
7618,0.25
7619,0.07
7621,0.50
7623,0.17
7625,0.25
7629,0.33
7632,0.25
40402,1.00
40403,0.15
7636,0.09
40406,0.52
40407,0.06
40408,0.50
40410,1.00
40411,1.00
7644,0.04
7646,0.12
7648,0.11
7650,0.50
7653,1.00
7656,0.33
7657,0.07
7658,0.08
7662,0.25
7666,0.06
7667,0.03
7672,0.03
7673,0.59
7678,0.17
39509,0.25
6742,0.33
7688,1.00
7698,0.18
7699,0.20
7701,0.33
7704,0.50
7706,0.01
7708,0.14
39514,1.00
7711,0.30
7712,0.50
7714,0.20
7716,0.08
7717,0.04
7718,0.33
7719,0.08
7724,0.08
40500,0.05
40501,0.28
40502,1.00
40504,0.41
40508,0.25
40509,0.15
40510,0.56
7745,0.26
40514,0.25
7747,0.10
7748,0.13
7753,0.25
7754,0.38
7758,0.02
7762,0.40
7766,0.33
7771,0.04
7773,0.22
7776,0.02
7782,0.12
7785,0.07
7788,0.08
7790,0.50
7795,0.43
7797,0.04
7799,0.11
7801,0.05
7803,0.18
7805,0.06
7806,0.08
7810,0.17
7811,0.07
7812,0.02
7819,0.04
7821,0.14
7827,0.08
7830,0.14
40603,0.15
40604,0.13
40605,1.00
7838,0.07
40607,0.15
7841,0.11
7842,0.20
40611,0.33
40614,0.40
7849,0.38
7850,0.08
7852,0.06
7858,0.20
7867,0.50
7868,0.36
7871,0.12
7872,0.16
7876,0.14
7878,0.11
7882,0.20
7883,0.19
7884,0.04
7885,0.60
7886,0.23
7888,0.29
7889,0.15
7891,0.14
7893,0.12
7895,0.50
7902,0.27
7903,0.34
7904,0.57
7905,0.33
7907,0.03
7908,0.12
7909,0.00
7910,0.31
7913,0.04
7916,0.62
7917,0.03
7919,0.08
7921,0.08
7925,1.00
7926,0.14
7927,0.04
7929,0.11
7930,0.08
7935,0.57
40706,0.18
7939,0.04
40709,0.08
40710,0.24
40712,0.15
40715,0.31
7949,0.04
7950,0.20
7953,0.25
7958,0.01
7959,0.01
7960,0.17
7963,0.16
7964,0.25
7969,1.00
7972,0.25
7974,0.03
7975,0.33
7977,0.17
7979,0.06
7981,0.33
7982,0.11
7985,0.33
7987,0.03
7988,0.25
7989,0.15
7993,0.05
7998,0.05
7999,0.07
8000,0.05
8004,0.06
8005,0.33
8010,0.11
8011,0.07
8013,0.03
8014,0.14
8020,0.04
8022,0.09
8025,0.11
8027,0.05
8028,0.17
8030,0.11
8031,0.60
40800,0.15
40801,0.01
40802,0.15
40803,0.04
40804,0.26
40805,1.00
8041,0.10
8043,0.07
8045,0.17
40815,0.50
8049,0.07
8050,0.04
8055,0.04
8057,0.18
8058,0.21
8060,0.20
8066,0.22
8069,0.08
8070,0.14
8076,0.14
8077,0.00
8078,0.12
8092,0.22
8095,0.07
8096,0.33
8097,0.05
8098,0.08
8108,0.25
8109,0.14
8112,0.06
8114,0.25
8116,0.67
8117,0.11
8119,0.20
8122,0.29
8124,0.02
8125,0.50
8126,0.33
8130,0.12
8131,0.06
40902,0.13
6817,0.20
40909,1.00
40910,0.15
8143,0.36
8144,0.16
40913,0.70
8146,0.05
40915,0.15
8149,0.11
8152,0.12
8157,0.33
8161,0.10
8162,0.06
8164,0.40
8166,0.20
8167,0.50
8172,0.12
8175,0.33
8177,0.09
8179,0.19
8181,0.06
8184,0.06
8188,0.07
8195,1.00
8197,0.14
8205,0.33
8209,0.22
8211,0.00
8212,0.36
8216,0.13
8217,0.11
8218,0.20
8219,0.25
8223,0.19
8225,0.14
8226,0.20
8228,0.12
8230,0.20
8232,0.11
8234,0.07
8235,0.09
8236,0.26
41005,0.66
41006,0.20
8239,0.24
41009,0.29
41010,0.42
8244,0.23
8245,0.14
8246,0.35
41015,0.60
6836,0.20
8252,0.25
8254,0.03
8258,0.11
8259,0.08
8261,0.50
8263,0.27
8265,0.11
8267,0.07
8269,0.11
8274,0.04
8277,0.03
8278,0.13
8282,0.05
8286,0.20
8291,0.09
8292,0.36
8299,1.00
8302,0.20
8304,0.14
8305,0.02
8307,0.12
8309,0.06
8310,0.06
8313,0.25
8314,0.26
8316,0.06
8321,0.54
8330,0.13
8332,0.50
41101,0.29
8334,0.25
41103,0.75
8336,0.20
8337,0.10
8339,0.50
41112,0.91
8347,0.80
8349,0.04
8351,0.06
8353,0.20
8354,0.15
8355,0.06
8357,0.25
8359,0.15
8364,0.24
8366,0.04
8370,0.33
8371,0.50
8375,0.08
8377,0.15
8382,0.25
8384,0.12
8385,0.21
8386,0.00
8388,0.25
8389,0.10
8390,0.16
8391,0.11
8393,0.06
8394,0.14
8396,0.03
8398,0.17
8402,0.39
8405,0.05
8406,0.60
8410,0.06
8418,0.12
8419,0.33
8421,0.18
8422,0.12
8423,0.40
8424,0.50
8425,0.06
8429,0.12
8431,0.50
41200,0.15
8433,0.25
41202,0.15
8435,0.33
41204,0.23
8438,0.03
8439,0.50
8441,0.22
41214,0.34
41215,0.09
8451,0.12
8456,0.38
8461,0.43
8462,0.12
8463,0.20
8466,0.01
8469,0.60
8473,0.05
8475,0.43
8476,0.06
8479,0.02
8486,0.30
8489,0.14
8490,0.33
8493,0.10
8494,0.20
8496,0.10
8497,0.02
8500,0.33
8502,0.17
8506,0.18
8508,0.11
8510,0.08
8515,0.20
8520,0.23
8523,0.25
8527,0.08
8533,0.02
8534,0.50
8535,0.67
8536,0.27
41306,0.24
41312,0.20
8545,0.01
8546,0.04
8547,0.20
8555,0.07
8557,0.33
8558,0.38
8560,0.10
8563,0.10
8566,0.14
8570,0.07
8571,0.50
8573,0.09
8575,0.15
8579,0.05
8580,0.06
8585,0.25
8586,0.06
8588,0.03
8589,0.19
8594,0.02
8601,1.00
8605,0.67
8606,0.14
8607,0.13
8608,0.45
8610,0.08
8613,0.09
8614,0.11
8616,0.12
8619,0.08
35203,1.00
1438,0.08
8630,0.50
6834,0.17
8632,0.03
8634,0.40
41403,0.19
8636,0.12
41405,0.15
8638,0.11
41407,0.01
8640,0.14
8641,0.05
8651,0.03
8653,0.06
8654,0.50
8656,0.07
8658,0.14
8660,0.08
8661,0.04
8662,0.25
8664,0.20
8666,0.08
8672,0.14
8673,0.04
8674,0.14
8676,0.03
8678,0.14
8679,0.14
8688,0.03
8693,0.18
8697,0.13
8699,0.26
8700,0.33
8702,0.09
8703,0.09
8706,0.06
8708,0.25
8710,0.76
8711,0.03
8712,0.17
8713,0.25
8715,0.60
8716,0.02
8721,0.05
8722,0.12
8724,0.04
8728,0.18
8733,0.05
8734,0.07
41503,0.15
8736,0.07
41506,0.15
8739,0.11
41511,1.00
8746,0.03
8752,0.15
8753,0.08
8763,0.22
8764,0.08
8771,0.04
8772,0.07
8773,0.12
8775,0.38
8778,0.20
8780,0.50
8786,0.18
8793,0.25
8795,0.02
8796,0.80
8800,0.08
8801,0.15
8806,0.31
8807,0.11
8808,0.18
8809,0.14
8812,0.39
8822,0.20
8827,0.20
8828,0.14
8830,0.33
8831,0.16
41600,0.28
8839,0.09
41608,0.08
41609,1.00
8842,1.00
8843,0.09
8844,0.01
41615,0.32
8850,0.14
8852,0.07
8856,0.03
6944,0.10
39714,0.15
41700,0.11
41704,0.03
41706,0.08
41709,0.16
41714,0.15
41715,1.00
41804,0.43
41808,1.00
41812,0.11
41814,0.07
41815,1.00
41905,0.70
41909,0.77
8135,0.05
41915,0.74
42004,0.28
42005,0.21
42006,0.27
42009,0.11
42011,0.05
42015,0.00
34311,0.15
42100,0.07
42103,0.19
42110,0.75
42111,0.53
42112,0.50
42114,0.36
42208,1.00
42209,0.22
42210,1.00
42212,0.01
42213,0.29
42214,0.13
39804,0.67
38505,0.33
7042,0.13
42305,0.77
42307,1.00
42309,0.21
42310,0.30
42314,0.35
42315,1.00
7061,0.54
42400,0.20
42401,0.16
42403,1.00
42405,0.01
42410,0.43
42411,1.00
42412,0.15
42415,1.00
42510,0.40
42512,1.00
42515,0.15
34406,0.22
42601,0.01
42602,0.04
42603,0.09
42608,0.33
42610,0.18
42615,1.00
7103,0.25
34412,0.19
42702,0.71
42704,0.04
42705,0.26
42709,0.90
42711,0.33
42712,0.08
42714,0.09
42715,0.78
10001,0.10
10006,0.02
10012,0.06
10014,0.01
39900,0.09
39901,0.21
42804,0.67
42805,0.09
42808,0.29
42812,0.15
42814,0.20
42815,0.50
10102,0.24
10107,0.15
10110,0.17
10111,0.24
10112,1.00
10114,0.18
7147,0.16
42900,0.02
42903,1.00
42904,0.39
42907,1.00
42909,0.15
42910,0.22
10203,0.15
10206,0.25
10207,0.15
10210,0.14
10211,0.00
10212,0.04
10215,1.00
43004,0.08
43005,0.18
43006,0.24
43009,0.07
43011,1.00
43013,0.03
43015,0.57
5742,0.67
10301,0.15
10304,1.00
10315,1.00
43103,0.22
43112,0.18
43115,1.00
34500,0.80
10401,1.00
10404,0.07
10407,0.02
10412,0.40
10413,0.37
10414,0.20
34504,0.19
34506,1.00
43200,0.05
43201,1.00
43202,0.15
43203,0.15
43205,0.23
32803,0.34
43215,0.38
1439,0.11
10500,0.01
10503,1.00
10504,0.07
10506,0.15
10508,0.11
10511,0.38
10515,1.00
43300,0.47
43307,0.15
43310,1.00
43311,1.00
10601,0.88
10603,0.83
10605,1.00
10611,0.50
7232,0.14
7233,0.25
43400,0.09
43401,0.07
43402,0.73
7234,0.16
43411,0.50
43415,0.81
40005,0.38
7244,0.25
10704,0.26
10707,0.10
10708,1.00
10709,0.32
10711,0.17
10712,0.67
10714,0.24
10715,0.11
43500,0.42
43502,0.50
43506,0.15
10800,0.41
10803,1.00
10807,0.33
10808,0.59
10810,1.00
43602,0.50
43605,0.15
43606,0.11
43607,0.31
43608,0.06
43610,1.00
10903,0.19
10907,0.15
10911,0.64
10913,0.14
10914,1.00
10915,0.19
43702,0.19
43703,0.44
43705,0.29
43706,0.20
43708,1.00
43711,0.28
43712,1.00
43714,0.37
11002,0.33
11009,0.15
11013,0.50
11014,0.15
34605,0.92
43800,0.67
43802,1.00
34607,1.00
43804,0.15
43806,0.67
43808,1.00
43809,0.02
43810,0.04
43811,1.00
43814,0.06
11100,0.29
11103,0.36
11105,0.11
11106,0.02
11107,0.15
11109,0.02
11110,0.19
11111,0.15
11112,1.00
33104,0.25
43901,1.00
43905,0.04
43907,0.27
43909,0.11
43912,0.39
43913,0.24
43914,0.03
11201,0.23
11207,0.19
11211,0.27
11213,0.02
44003,0.67
44005,0.56
44011,1.00
7339,0.05
7340,0.20
11300,0.43
11302,0.23
11305,1.00
11307,0.44
34202,0.07
44101,0.32
44102,0.75
44104,0.04
44107,0.50
44108,0.50
44111,0.11
44114,0.05
44115,0.19
11402,1.00
11405,1.00
11415,0.15
44200,0.02
44211,0.50
11500,0.02
11504,0.11
11505,0.16
11506,0.80
11507,1.00
11514,0.33
44300,0.04
44305,0.21
44306,0.09
44312,0.07
44315,0.35
5841,0.08
1932,1.00
11609,1.00
11611,0.31
11615,1.00
44414,0.15
11700,0.50
11701,0.08
11702,0.05
11703,0.20
11706,0.15
11711,1.00
11712,0.36
11713,0.29
44503,0.11
44512,0.33
44513,0.15
44515,0.41
11803,0.39
11806,1.00
11808,0.08
11809,0.57
11813,0.11
11814,1.00
7432,0.06
44602,0.67
44603,0.66
44605,1.00
44606,0.26
44609,1.00
44612,0.15
44614,0.15
7438,0.11
11903,0.55
11911,0.15
11913,0.13
11914,0.50
11915,1.00
44700,0.67
44701,1.00
44702,0.11
44705,0.33
44706,0.21
44707,1.00
44708,0.10
44712,0.38
44715,1.00
12000,0.03
12002,0.57
12003,0.15
12004,0.40
12007,0.43
12008,0.01
12009,0.29
12010,1.00
12011,0.19
12013,0.47
12014,0.21
44805,1.00
44806,0.33
44809,1.00
44811,0.33
44813,0.19
44814,0.39
12102,0.31
12113,0.15
12114,0.33
44900,0.26
44901,0.15
44902,1.00
44903,0.06
44906,0.30
44908,0.82
44910,0.08
44912,1.00
44914,0.50
12201,1.00
12206,0.20
12208,0.15
12209,0.33
34803,0.02
12212,0.79
12213,0.20
12215,0.11
34805,0.11
45009,0.33
45014,0.67
12305,0.74
12307,0.91
12310,0.08
12312,0.16
45100,0.16
45101,0.02
45108,0.20
12402,0.15
12403,1.00
12411,1.00
12414,1.00
12415,0.37
45201,0.13
45205,0.05
45209,0.97
45212,0.28
12500,1.00
12501,0.25
12503,0.87
12504,1.00
12508,1.00
7546,0.25
12510,0.43
12512,0.15
12514,0.05
45301,0.09
45302,0.96
45312,0.26
45315,0.41
12601,0.12
12604,0.19
12605,0.33
12607,0.19
45404,0.22
45405,0.44
45406,1.00
45408,0.80
45411,0.33
39703,0.50
12706,0.01
12709,0.33
12711,0.56
12715,0.10
45502,0.20
45503,0.82
45507,0.14
45511,0.29
12801,0.26
12803,0.44
12811,0.52
12812,1.00
12813,0.12
45600,0.17
45602,0.75
45606,0.50
45607,0.30
45608,0.20
45610,1.00
45611,0.38
45614,0.24
34911,0.03
34913,0.62
12908,0.37
12915,0.15
45702,0.14
45703,0.16
45705,1.00
45707,0.30
45708,0.50
45709,0.15
45712,0.25
45714,0.50
13003,1.00
13004,1.00
13005,0.20
13006,0.41
13008,0.80
45800,0.43
45803,0.12
45805,0.06
45808,0.75
45809,0.36
45810,1.00
45812,0.23
45813,0.14
40404,0.03
13105,1.00
13107,0.88
40414,0.50
45900,1.00
45902,0.26
45904,0.54
